lipid_id,lipid_type,leaflet,bead_type,x,y,z,order_param,in_raft,is_pip,phase
1,CHOL,sup,TAIL1_11,459.119,207.384,2.164,0.9,0,0,gel
2,CHOL,sup,HEAD,250.893,166.987,18.46,0.9,1,0,gel
2,CHOL,sup,TAIL1_0,252.749,168.768,18.413,0.9,1,0,gel
2,CHOL,sup,TAIL1_1,249.25,168.354,17.139,0.9,1,0,gel
2,CHOL,sup,TAIL1_2,250.754,165.392,15.584,0.9,1,0,gel
2,CHOL,sup,TAIL1_3,253.332,167.666,14.159,0.9,1,0,gel
2,CHOL,sup,TAIL1_4,249.683,168.799,13.053,0.9,1,0,gel
2,CHOL,sup,TAIL1_5,249.965,165.489,11.345,0.9,1,0,gel
2,CHOL,sup,TAIL1_6,253.217,166.888,9.928,0.9,1,0,gel
2,CHOL,sup,TAIL1_7,250.956,168.547,8.384,0.9,1,0,gel
2,CHOL,sup,TAIL1_8,249.898,166.572,7.213,0.9,1,0,gel
2,CHOL,sup,TAIL1_9,252.192,166.542,5.71,0.9,1,0,gel
2,CHOL,sup,TAIL1_10,251.267,168.158,4.391,0.9,1,0,gel
2,CHOL,sup,TAIL1_11,250.129,167.06,3.012,0.9,1,0,gel
3,CHOL,sup,HEAD,404.455,280.329,18.399,0.9,0,0,gel
3,CHOL,sup,TAIL1_0,406.241,279.933,18.406,0.9,0,0,gel
3,CHOL,sup,TAIL1_1,404.271,282.766,17.154,0.9,0,0,gel
3,CHOL,sup,TAIL1_2,402.449,279.693,15.557,0.9,0,0,gel
3,CHOL,sup,TAIL1_3,405.652,278.951,14.14,0.9,0,0,gel
3,CHOL,sup,TAIL1_4,405.156,282.651,12.789,0.9,0,0,gel
3,CHOL,sup,TAIL1_5,402.296,280.388,11.089,0.9,0,0,gel
3,CHOL,sup,TAIL1_6,405.502,278.714,9.952,0.9,0,0,gel
3,CHOL,sup,TAIL1_7,404.885,281.316,8.241,0.9,0,0,gel
3,CHOL,sup,TAIL1_8,403.305,281.07,7.184,0.9,0,0,gel
3,CHOL,sup,TAIL1_9,404.576,279.569,5.651,0.9,0,0,gel
3,CHOL,sup,TAIL1_10,405.027,280.971,4.386,0.9,0,0,gel
3,CHOL,sup,TAIL1_11,403.68,281.365,2.675,0.9,0,0,gel
4,CHOL,sup,HEAD,429.42,195.841,18.516,0.9,0,0,gel
4,CHOL,sup,TAIL1_0,431.347,197.329,18.254,0.9,0,0,gel
4,CHOL,sup,TAIL1_1,428.032,197.332,17.245,0.9,0,0,gel
4,CHOL,sup,TAIL1_2,429.081,193.955,15.456,0.9,0,0,gel
4,CHOL,sup,TAIL1_3,431.515,196.343,14.173,0.9,0,0,gel
4,CHOL,sup,TAIL1_4,428.687,197.859,12.649,0.9,0,0,gel
4,CHOL,sup,TAIL1_5,428.409,194.205,11.613,0.9,0,0,gel
4,CHOL,sup,TAIL1_6,431.404,195.563,9.848,0.9,0,0,gel
4,CHOL,sup,TAIL1_7,429.359,197.372,8.661,0.9,0,0,gel
4,CHOL,sup,TAIL1_8,428.727,195.574,6.998,0.9,0,0,gel
4,CHOL,sup,TAIL1_9,430.486,195.5,5.739,0.9,0,0,gel
4,CHOL,sup,TAIL1_10,429.8,196.995,4.27,0.9,0,0,gel
4,CHOL,sup,TAIL1_11,428.63,196.027,2.815,0.9,0,0,gel
5,CHOL,sup,HEAD,127.001,422.322,15.981,0.9,1,0,gel
5,CHOL,sup,TAIL1_0,127.678,425.692,15.809,0.9,1,0,gel
5,CHOL,sup,TAIL1_1,125.455,423.0,14.461,0.9,1,0,gel
5,CHOL,sup,TAIL1_2,128.509,421.841,13.317,0.9,1,0,gel
5,CHOL,sup,TAIL1_3,128.5,425.444,11.71,0.9,1,0,gel
5,CHOL,sup,TAIL1_4,125.281,423.781,10.406,0.9,1,0,gel
5,CHOL,sup,TAIL1_5,128.13,421.682,8.838,0.9,1,0,gel
5,CHOL,sup,TAIL1_6,128.593,425.134,6.94,0.9,1,0,gel
5,CHOL,sup,TAIL1_7,126.455,424.254,6.125,0.9,1,0,gel
5,CHOL,sup,TAIL1_8,127.17,422.658,4.422,0.9,1,0,gel
5,CHOL,sup,TAIL1_9,128.267,423.763,3.229,0.9,1,0,gel
5,CHOL,sup,TAIL1_10,126.81,424.226,1.739,0.9,1,0,gel
5,CHOL,sup,TAIL1_11,126.789,422.838,0.17,0.9,1,0,gel
6,CHOL,sup,HEAD,307.359,175.027,22.096,0.9,1,0,gel
6,CHOL,sup,TAIL1_0,308.986,174.138,22.15,0.9,1,0,gel
6,CHOL,sup,TAIL1_1,307.945,177.374,20.516,0.9,1,0,gel
6,CHOL,sup,TAIL1_2,305.088,174.195,19.292,0.9,1,0,gel
6,CHOL,sup,TAIL1_3,308.265,173.508,17.79,0.9,1,0,gel
6,CHOL,sup,TAIL1_4,308.372,177.046,16.505,0.9,1,0,gel
6,CHOL,sup,TAIL1_5,305.177,175.586,14.682,0.9,1,0,gel
6,CHOL,sup,TAIL1_6,307.621,173.092,13.959,0.9,1,0,gel
6,CHOL,sup,TAIL1_7,308.236,176.06,12.175,0.9,1,0,gel
6,CHOL,sup,TAIL1_8,306.309,175.968,10.835,0.9,1,0,gel
6,CHOL,sup,TAIL1_9,306.949,174.296,8.996,0.9,1,0,gel
6,CHOL,sup,TAIL1_10,308.264,175.304,8.113,0.9,1,0,gel
6,CHOL,sup,TAIL1_11,306.748,176.127,6.685,0.9,1,0,gel
7,CHOL,sup,HEAD,69.791,459.082,19.786,0.9,1,0,gel
7,CHOL,sup,TAIL1_0,69.654,457.222,19.547,0.9,1,0,gel
7,CHOL,sup,TAIL1_1,71.368,460.147,18.478,0.9,1,0,gel
7,CHOL,sup,TAIL1_2,67.834,460.357,17.013,0.9,1,0,gel
7,CHOL,sup,TAIL1_3,68.812,456.948,15.378,0.9,1,0,gel
7,CHOL,sup,TAIL1_4,71.747,459.118,13.945,0.9,1,0,gel
7,CHOL,sup,TAIL1_5,69.023,461.13,12.72,0.9,1,0,gel
7,CHOL,sup,TAIL1_6,67.823,457.584,11.193,0.9,1,0,gel
7,CHOL,sup,TAIL1_7,70.633,458.535,9.912,0.9,1,0,gel
7,CHOL,sup,TAIL1_8,69.552,460.147,8.54,0.9,1,0,gel
7,CHOL,sup,TAIL1_9,68.39,458.682,7.278,0.9,1,0,gel
7,CHOL,sup,TAIL1_10,70.046,458.476,5.501,0.9,1,0,gel
7,CHOL,sup,TAIL1_11,69.792,459.768,4.243,0.9,1,0,gel
8,CHOL,sup,HEAD,449.43,493.686,18.545,0.9,0,0,gel
8,CHOL,sup,TAIL1_0,450.89,492.567,18.656,0.9,0,0,gel
8,CHOL,sup,TAIL1_1,450.136,495.75,17.263,0.9,0,0,gel
8,CHOL,sup,TAIL1_2,447.026,493.636,15.711,0.9,0,0,gel
8,CHOL,sup,TAIL1_3,450.001,491.798,14.414,0.9,0,0,gel
8,CHOL,sup,TAIL1_4,450.555,495.748,12.855,0.9,0,0,gel
8,CHOL,sup,TAIL1_5,447.025,494.61,11.589,0.9,0,0,gel
8,CHOL,sup,TAIL1_6,449.783,491.922,9.935,0.9,0,0,gel
8,CHOL,sup,TAIL1_7,450.761,494.648,8.629,0.9,0,0,gel
8,CHOL,sup,TAIL1_8,448.458,494.656,7.221,0.9,0,0,gel
8,CHOL,sup,TAIL1_9,448.826,492.844,5.856,0.9,0,0,gel
8,CHOL,sup,TAIL1_10,450.162,493.984,4.395,0.9,0,0,gel
8,CHOL,sup,TAIL1_11,448.718,494.595,2.554,0.9,0,0,gel
9,CHOL,sup,HEAD,231.96,476.631,14.93,0.9,1,0,gel
9,CHOL,sup,TAIL1_0,230.065,475.858,15.138,0.9,1,0,gel
9,CHOL,sup,TAIL1_1,233.171,474.773,13.333,0.9,1,0,gel
9,CHOL,sup,TAIL1_2,232.838,478.292,11.989,0.9,1,0,gel
9,CHOL,sup,TAIL1_3,229.767,476.878,10.753,0.9,1,0,gel
9,CHOL,sup,TAIL1_4,232.303,474.207,9.257,0.9,1,0,gel
9,CHOL,sup,TAIL1_5,233.771,477.469,8.134,0.9,1,0,gel
9,CHOL,sup,TAIL1_6,230.375,477.185,6.342,0.9,1,0,gel
9,CHOL,sup,TAIL1_7,231.75,475.064,4.983,0.9,1,0,gel
9,CHOL,sup,TAIL1_8,233.014,476.754,3.539,0.9,1,0,gel
9,CHOL,sup,TAIL1_9,231.068,477.363,1.74,0.9,1,0,gel
9,CHOL,sup,TAIL1_10,231.592,475.557,0.493,0.9,1,0,gel
9,CHOL,sup,TAIL1_11,232.883,476.286,-0.65,0.9,1,0,gel
10,CHOL,sup,HEAD,100.937,349.831,15.759,0.9,0,0,gel
10,CHOL,sup,TAIL1_0,102.219,348.561,15.458,0.9,0,0,gel
10,CHOL,sup,TAIL1_1,101.254,352.153,14.514,0.9,0,0,gel
10,CHOL,sup,TAIL1_2,98.572,349.969,12.758,0.9,0,0,gel
10,CHOL,sup,TAIL1_3,101.686,347.943,11.652,0.9,0,0,gel
10,CHOL,sup,TAIL1_4,101.852,351.747,10.303,0.9,0,0,gel
10,CHOL,sup,TAIL1_5,98.61,350.706,8.722,0.9,0,0,gel
10,CHOL,sup,TAIL1_6,100.673,347.801,7.25,0.9,0,0,gel
10,CHOL,sup,TAIL1_7,102.052,350.783,5.844,0.9,0,0,gel
10,CHOL,sup,TAIL1_8,99.869,350.871,4.324,0.9,0,0,gel
10,CHOL,sup,TAIL1_9,100.195,348.909,3.046,0.9,0,0,gel
10,CHOL,sup,TAIL1_10,101.806,349.882,1.333,0.9,0,0,gel
10,CHOL,sup,TAIL1_11,100.251,350.629,0.28,0.9,0,0,gel
11,CHOL,sup,HEAD,293.621,73.881,16.357,0.9,1,0,gel
11,CHOL,sup,TAIL1_0,292.159,70.549,16.106,0.9,1,0,gel
11,CHOL,sup,TAIL1_1,295.107,72.929,14.856,0.9,1,0,gel
11,CHOL,sup,TAIL1_2,292.019,74.668,13.636,0.9,1,0,gel
11,CHOL,sup,TAIL1_3,291.255,71.181,12.115,0.9,1,0,gel
11,CHOL,sup,TAIL1_4,294.881,71.73,10.756,0.9,1,0,gel
11,CHOL,sup,TAIL1_5,293.176,74.523,9.346,0.9,1,0,gel
11,CHOL,sup,TAIL1_6,290.813,71.88,7.56,0.9,1,0,gel
11,CHOL,sup,TAIL1_7,294.106,71.882,6.527,0.9,1,0,gel
11,CHOL,sup,TAIL1_8,293.671,74.017,5.179,0.9,1,0,gel
11,CHOL,sup,TAIL1_9,291.903,72.794,3.389,0.9,1,0,gel
11,CHOL,sup,TAIL1_10,293.3,71.774,2.119,0.9,1,0,gel
11,CHOL,sup,TAIL1_11,293.411,72.994,1.11,0.9,1,0,gel
12,CHOL,sup,HEAD,341.437,12.191,19.172,0.9,1,0,gel
12,CHOL,sup,TAIL1_0,339.413,10.888,19.028,0.9,1,0,gel
12,CHOL,sup,TAIL1_1,343.17,10.865,17.63,0.9,1,0,gel
12,CHOL,sup,TAIL1_2,341.481,13.986,16.407,0.9,1,0,gel
12,CHOL,sup,TAIL1_3,339.015,11.712,14.96,0.9,1,0,gel
12,CHOL,sup,TAIL1_4,342.528,10.219,13.485,0.9,1,0,gel
12,CHOL,sup,TAIL1_5,342.069,13.559,12.005,0.9,1,0,gel
12,CHOL,sup,TAIL1_6,339.293,12.28,10.851,0.9,1,0,gel
12,CHOL,sup,TAIL1_7,341.72,10.749,9.155,0.9,1,0,gel
12,CHOL,sup,TAIL1_8,342.179,13.069,7.988,0.9,1,0,gel
12,CHOL,sup,TAIL1_9,340.207,12.556,6.218,0.9,1,0,gel
12,CHOL,sup,TAIL1_10,341.252,11.015,4.997,0.9,1,0,gel
12,CHOL,sup,TAIL1_11,342.056,12.089,3.66,0.9,1,0,gel
13,CHOL,sup,HEAD,327.182,196.599,22.001,0.9,1,0,gel
13,CHOL,sup,TAIL1_0,326.196,198.202,21.957,0.9,1,0,gel
13,CHOL,sup,TAIL1_1,326.479,194.572,20.872,0.9,1,0,gel
13,CHOL,sup,TAIL1_2,329.485,196.028,19.121,0.9,1,0,gel
13,CHOL,sup,TAIL1_3,327.034,198.377,17.686,0.9,1,0,gel
13,CHOL,sup,TAIL1_4,325.56,195.407,16.302,0.9,1,0,gel
13,CHOL,sup,TAIL1_5,328.846,194.942,14.997,0.9,1,0,gel
13,CHOL,sup,TAIL1_6,328.015,198.423,13.581,0.9,1,0,gel
13,CHOL,sup,TAIL1_7,326.28,196.205,12.004,0.9,1,0,gel
13,CHOL,sup,TAIL1_8,328.065,195.384,10.669,0.9,1,0,gel
13,CHOL,sup,TAIL1_9,327.979,197.541,9.16,0.9,1,0,gel
13,CHOL,sup,TAIL1_10,326.437,196.814,7.899,0.9,1,0,gel
13,CHOL,sup,TAIL1_11,327.515,195.453,6.53,0.9,1,0,gel
14,CHOL,sup,HEAD,144.906,34.009,14.293,0.9,1,0,gel
14,CHOL,sup,TAIL1_0,143.113,33.928,14.072,0.9,1,0,gel
14,CHOL,sup,TAIL1_1,145.035,31.753,12.88,0.9,1,0,gel
14,CHOL,sup,TAIL1_2,146.505,34.311,11.441,0.9,1,0,gel
14,CHOL,sup,TAIL1_3,143.114,34.948,10.233,0.9,1,0,gel
14,CHOL,sup,TAIL1_4,144.535,31.674,8.814,0.9,1,0,gel
14,CHOL,sup,TAIL1_5,147.035,33.902,7.094,0.9,1,0,gel
14,CHOL,sup,TAIL1_6,143.738,35.43,5.73,0.9,1,0,gel
14,CHOL,sup,TAIL1_7,144.14,32.472,4.323,0.9,1,0,gel
14,CHOL,sup,TAIL1_8,146.179,33.507,3.205,0.9,1,0,gel
14,CHOL,sup,TAIL1_9,144.858,34.705,1.293,0.9,1,0,gel
14,CHOL,sup,TAIL1_10,144.218,33.118,0.192,0.9,1,0,gel
14,CHOL,sup,TAIL1_11,145.524,33.227,-1.453,0.9,1,0,gel
15,CHOL,sup,HEAD,495.735,494.796,18.891,0.9,0,0,gel
15,CHOL,sup,TAIL1_0,493.842,494.436,18.787,0.9,0,0,gel
15,CHOL,sup,TAIL1_1,496.823,492.804,17.189,0.9,0,0,gel
15,CHOL,sup,TAIL1_2,497.207,495.72,16.322,0.9,0,0,gel
15,CHOL,sup,TAIL1_3,494.102,495.482,14.29,0.9,0,0,gel
15,CHOL,sup,TAIL1_4,495.963,492.359,12.967,0.9,0,0,gel
15,CHOL,sup,TAIL1_5,497.837,495.107,12.058,0.9,0,0,gel
15,CHOL,sup,TAIL1_6,494.372,495.784,10.586,0.9,0,0,gel
15,CHOL,sup,TAIL1_7,495.242,493.47,9.156,0.9,0,0,gel
15,CHOL,sup,TAIL1_8,496.788,494.526,7.643,0.9,0,0,gel
15,CHOL,sup,TAIL1_9,495.349,495.348,6.019,0.9,0,0,gel
15,CHOL,sup,TAIL1_10,494.991,493.837,4.792,0.9,0,0,gel
15,CHOL,sup,TAIL1_11,496.45,494.342,3.154,0.9,0,0,gel
16,CHOL,sup,HEAD,296.049,137.478,20.678,0.9,1,0,gel
16,CHOL,sup,TAIL1_0,294.334,138.14,20.547,0.9,1,0,gel
16,CHOL,sup,TAIL1_1,295.965,135.034,19.143,0.9,1,0,gel
16,CHOL,sup,TAIL1_2,298.386,137.897,18.048,0.9,1,0,gel
16,CHOL,sup,TAIL1_3,294.852,138.565,16.469,0.9,1,0,gel
16,CHOL,sup,TAIL1_4,295.226,135.411,14.937,0.9,1,0,gel
16,CHOL,sup,TAIL1_5,298.362,136.948,13.53,0.9,1,0,gel
16,CHOL,sup,TAIL1_6,295.449,139.342,12.049,0.9,1,0,gel
16,CHOL,sup,TAIL1_7,295.073,136.348,11.003,0.9,1,0,gel
16,CHOL,sup,TAIL1_8,297.401,136.383,9.298,0.9,1,0,gel
16,CHOL,sup,TAIL1_9,296.209,138.329,7.83,0.9,1,0,gel
16,CHOL,sup,TAIL1_10,295.265,137.084,6.426,0.9,1,0,gel
16,CHOL,sup,TAIL1_11,296.894,136.414,5.258,0.9,1,0,gel
17,CHOL,sup,HEAD,467.569,129.122,19.1,0.9,0,0,gel
17,CHOL,sup,TAIL1_0,468.481,127.739,19.083,0.9,0,0,gel
17,CHOL,sup,TAIL1_1,468.635,130.753,17.685,0.9,0,0,gel
17,CHOL,sup,TAIL1_2,465.196,130.149,16.393,0.9,0,0,gel
17,CHOL,sup,TAIL1_3,467.554,127.195,14.864,0.9,0,0,gel
17,CHOL,sup,TAIL1_4,469.009,130.251,13.666,0.9,0,0,gel
17,CHOL,sup,TAIL1_5,465.482,130.472,12.233,0.9,0,0,gel
17,CHOL,sup,TAIL1_6,466.778,126.981,10.782,0.9,0,0,gel
17,CHOL,sup,TAIL1_7,468.217,129.43,9.307,0.9,0,0,gel
17,CHOL,sup,TAIL1_8,466.783,130.402,7.959,0.9,0,0,gel
17,CHOL,sup,TAIL1_9,466.529,128.33,6.209,0.9,0,0,gel
17,CHOL,sup,TAIL1_10,468.246,129.111,4.839,0.9,0,0,gel
17,CHOL,sup,TAIL1_11,467.267,130.064,3.616,0.9,0,0,gel
18,CHOL,sup,HEAD,471.719,409.963,17.892,0.9,0,0,gel
18,CHOL,sup,TAIL1_0,474.156,410.084,18.035,0.9,0,0,gel
18,CHOL,sup,TAIL1_1,470.542,412.137,16.579,0.9,0,0,gel
18,CHOL,sup,TAIL1_2,470.487,408.479,15.22,0.9,0,0,gel
18,CHOL,sup,TAIL1_3,473.7,409.62,13.72,0.9,0,0,gel
18,CHOL,sup,TAIL1_4,471.277,412.29,12.094,0.9,0,0,gel
18,CHOL,sup,TAIL1_5,469.869,409.109,10.931,0.9,0,0,gel
18,CHOL,sup,TAIL1_6,473.265,409.022,9.384,0.9,0,0,gel
18,CHOL,sup,TAIL1_7,472.198,411.479,8.05,0.9,0,0,gel
18,CHOL,sup,TAIL1_8,470.654,410.342,6.565,0.9,0,0,gel
18,CHOL,sup,TAIL1_9,472.366,409.177,5.13,0.9,0,0,gel
18,CHOL,sup,TAIL1_10,472.19,410.818,4.006,0.9,0,0,gel
18,CHOL,sup,TAIL1_11,470.902,410.63,2.343,0.9,0,0,gel
19,CHOL,sup,HEAD,391.386,373.297,20.535,0.9,0,0,gel
19,CHOL,sup,TAIL1_0,390.274,371.255,20.491,0.9,0,0,gel
19,CHOL,sup,TAIL1_1,393.552,373.228,19.202,0.9,0,0,gel
19,CHOL,sup,TAIL1_2,390.085,374.999,17.891,0.9,0,0,gel
19,CHOL,sup,TAIL1_3,389.476,372.135,16.369,0.9,0,0,gel
19,CHOL,sup,TAIL1_4,393.169,372.292,15.117,0.9,0,0,gel
19,CHOL,sup,TAIL1_5,391.21,375.363,13.465,0.9,0,0,gel
19,CHOL,sup,TAIL1_6,388.989,372.282,12.227,0.9,0,0,gel
19,CHOL,sup,TAIL1_7,391.899,372.285,10.692,0.9,0,0,gel
19,CHOL,sup,TAIL1_8,391.509,374.301,9.331,0.9,0,0,gel
19,CHOL,sup,TAIL1_9,390.139,373.238,7.792,0.9,0,0,gel
19,CHOL,sup,TAIL1_10,391.434,372.438,6.313,0.9,0,0,gel
19,CHOL,sup,TAIL1_11,391.773,373.755,4.781,0.9,0,0,gel
20,CHOL,sup,HEAD,489.107,390.656,20.187,0.9,0,0,gel
20,CHOL,sup,TAIL1_0,487.243,391.134,20.308,0.9,0,0,gel
20,CHOL,sup,TAIL1_1,489.224,388.194,18.794,0.9,0,0,gel
20,CHOL,sup,TAIL1_2,491.056,391.559,17.087,0.9,0,0,gel
20,CHOL,sup,TAIL1_3,487.462,391.655,15.889,0.9,0,0,gel
20,CHOL,sup,TAIL1_4,488.732,388.304,14.694,0.9,0,0,gel
20,CHOL,sup,TAIL1_5,491.199,390.671,12.903,0.9,0,0,gel
20,CHOL,sup,TAIL1_6,488.407,391.914,11.666,0.9,0,0,gel
20,CHOL,sup,TAIL1_7,488.571,389.539,10.147,0.9,0,0,gel
20,CHOL,sup,TAIL1_8,490.397,390.273,8.976,0.9,0,0,gel
20,CHOL,sup,TAIL1_9,488.868,391.537,7.242,0.9,0,0,gel
20,CHOL,sup,TAIL1_10,488.357,389.946,5.977,0.9,0,0,gel
20,CHOL,sup,TAIL1_11,489.891,389.797,4.796,0.9,0,0,gel
21,CHOL,sup,HEAD,364.459,248.718,17.937,0.9,0,0,gel
21,CHOL,sup,TAIL1_0,362.369,248.38,18.132,0.9,0,0,gel
21,CHOL,sup,TAIL1_1,365.308,246.447,16.981,0.9,0,0,gel
21,CHOL,sup,TAIL1_2,366.059,249.703,15.256,0.9,0,0,gel
21,CHOL,sup,TAIL1_3,362.693,249.672,13.694,0.9,0,0,gel
21,CHOL,sup,TAIL1_4,364.383,246.255,12.55,0.9,0,0,gel
21,CHOL,sup,TAIL1_5,366.211,249.604,11.09,0.9,0,0,gel
21,CHOL,sup,TAIL1_6,363.017,249.758,9.499,0.9,0,0,gel
21,CHOL,sup,TAIL1_7,363.906,247.428,8.126,0.9,0,0,gel
21,CHOL,sup,TAIL1_8,365.648,248.38,6.533,0.9,0,0,gel
21,CHOL,sup,TAIL1_9,363.954,249.455,5.076,0.9,0,0,gel
21,CHOL,sup,TAIL1_10,363.813,247.719,3.933,0.9,0,0,gel
21,CHOL,sup,TAIL1_11,365.137,248.102,2.222,0.9,0,0,gel
22,CHOL,sup,HEAD,474.869,245.841,14.894,0.9,0,0,gel
22,CHOL,sup,TAIL1_0,476.302,244.977,14.828,0.9,0,0,gel
22,CHOL,sup,TAIL1_1,475.621,248.033,13.435,0.9,0,0,gel
22,CHOL,sup,TAIL1_2,472.835,246.146,11.983,0.9,0,0,gel
22,CHOL,sup,TAIL1_3,475.374,244.251,10.666,0.9,0,0,gel
22,CHOL,sup,TAIL1_4,476.131,247.536,9.124,0.9,0,0,gel
22,CHOL,sup,TAIL1_5,472.615,246.889,7.623,0.9,0,0,gel
22,CHOL,sup,TAIL1_6,474.463,244.305,6.42,0.9,0,0,gel
22,CHOL,sup,TAIL1_7,476.023,246.446,5.092,0.9,0,0,gel
22,CHOL,sup,TAIL1_8,473.747,246.772,3.531,0.9,0,0,gel
22,CHOL,sup,TAIL1_9,474.251,244.834,2.136,0.9,0,0,gel
22,CHOL,sup,TAIL1_10,475.761,245.99,0.915,0.9,0,0,gel
22,CHOL,sup,TAIL1_11,474.346,246.765,-1.033,0.9,0,0,gel
23,CHOL,sup,HEAD,9.183,149.246,16.202,0.9,1,0,gel
23,CHOL,sup,TAIL1_0,7.38,147.621,16.089,0.9,1,0,gel
23,CHOL,sup,TAIL1_1,10.65,147.684,14.834,0.9,1,0,gel
23,CHOL,sup,TAIL1_2,9.265,151.297,13.274,0.9,1,0,gel
23,CHOL,sup,TAIL1_3,6.918,148.271,11.965,0.9,1,0,gel
23,CHOL,sup,TAIL1_4,10.511,147.292,10.605,0.9,1,0,gel
23,CHOL,sup,TAIL1_5,10.155,151.065,9.34,0.9,1,0,gel
23,CHOL,sup,TAIL1_6,6.971,148.984,7.454,0.9,1,0,gel
23,CHOL,sup,TAIL1_7,9.341,147.921,6.22,0.9,1,0,gel
23,CHOL,sup,TAIL1_8,9.856,149.84,4.664,0.9,1,0,gel
23,CHOL,sup,TAIL1_9,7.95,149.558,3.604,0.9,1,0,gel
23,CHOL,sup,TAIL1_10,8.941,148.153,2.227,0.9,1,0,gel
23,CHOL,sup,TAIL1_11,9.873,149.17,0.471,0.9,1,0,gel
24,CHOL,sup,HEAD,385.822,494.351,18.062,0.9,0,0,gel
24,CHOL,sup,TAIL1_0,387.858,495.329,17.787,0.9,0,0,gel
24,CHOL,sup,TAIL1_1,384.461,496.095,16.495,0.9,0,0,gel
24,CHOL,sup,TAIL1_2,385.435,492.404,15.101,0.9,0,0,gel
24,CHOL,sup,TAIL1_3,387.785,494.892,13.698,0.9,0,0,gel
24,CHOL,sup,TAIL1_4,385.141,496.517,12.681,0.9,0,0,gel
24,CHOL,sup,TAIL1_5,384.784,493.095,11.234,0.9,0,0,gel
24,CHOL,sup,TAIL1_6,387.788,493.841,9.795,0.9,0,0,gel
24,CHOL,sup,TAIL1_7,385.722,495.89,8.252,0.9,0,0,gel
24,CHOL,sup,TAIL1_8,385.18,494.068,6.618,0.9,0,0,gel
24,CHOL,sup,TAIL1_9,386.907,494.149,5.515,0.9,0,0,gel
24,CHOL,sup,TAIL1_10,386.407,495.549,4.052,0.9,0,0,gel
24,CHOL,sup,TAIL1_11,384.914,494.418,2.372,0.9,0,0,gel
25,CHOL,sup,HEAD,292.029,119.013,19.912,0.9,1,0,gel
25,CHOL,sup,TAIL1_0,290.961,116.816,19.842,0.9,1,0,gel
25,CHOL,sup,TAIL1_1,293.871,118.916,18.372,0.9,1,0,gel
25,CHOL,sup,TAIL1_2,290.773,120.585,17.11,0.9,1,0,gel
25,CHOL,sup,TAIL1_3,290.302,116.971,15.817,0.9,1,0,gel
25,CHOL,sup,TAIL1_4,293.82,118.357,14.27,0.9,1,0,gel
25,CHOL,sup,TAIL1_5,291.808,121.128,12.921,0.9,1,0,gel
25,CHOL,sup,TAIL1_6,289.9,117.836,11.48,0.9,1,0,gel
25,CHOL,sup,TAIL1_7,292.721,118.138,10.052,0.9,1,0,gel
25,CHOL,sup,TAIL1_8,292.257,119.995,8.688,0.9,1,0,gel
25,CHOL,sup,TAIL1_9,290.759,118.978,7.078,0.9,1,0,gel
25,CHOL,sup,TAIL1_10,292.0,118.049,5.509,0.9,1,0,gel
25,CHOL,sup,TAIL1_11,292.284,119.574,4.385,0.9,1,0,gel
26,CHOL,sup,HEAD,99.454,198.338,15.588,0.9,1,0,gel
26,CHOL,sup,TAIL1_0,100.539,197.011,15.561,0.9,1,0,gel
26,CHOL,sup,TAIL1_1,100.423,200.222,14.328,0.9,1,0,gel
